dataset,platform,split,label,text,context,n_context_turns,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
figlang_twitter,twitter,train,1,@USER @USER @USER OHHHH NOOOO ! ! ! We can't make Billionaires pay their fair share . We have to keep subsidizing them ! ! !,"You spoke from the heart and I support you every step of the way . If people are tweaking , then that ’ s on them . Truth is sometimes hard for people to take . #IStandWithJane @USER || @USER @USER Warren literally pits Millionaires / Billionaires against the rest of us . In a horrible time of divisive rhetoric she amplifies it ! ! Not sure that is wise",2,<USER> <USER> <USER> OHHHH NOOOO ! ! ! We can't make Billionaires pay their fair share . We have to keep subsidizing them ! ! !,"You spoke from the heart and I support you every step of the way . If people are tweaking , then that ' s on them . Truth is sometimes hard for people to take . IStandWithJane <USER> || <USER> <USER> Warren literally pits Millionaires / Billionaires against the rest of us . In a horrible time of divisive rhetoric she amplifies it ! ! Not sure that is wise",133,19,7,4.684210526315789,6,0,0,0,5,0.2631578947368421,0,2,0,0,0,0,0,False,61,True,0.9723684210526315,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Take your hands off the wheel next time you ’ re driving your car down the interstate 🛣 and see how good of a pilot God is . Good Luck !,"Orphaned baby wallabies rescued from the devastating #AustralianFires . <URL> Potentially more than a billion animals have died . 5.5 million + hectares burned . How many more disasters before we #ActOnClimate #AustraliaFires @USER @USER <URL> || @USER @USER @USER I wonder if there's a push for out of area rescuers to come in to help ? I know we have animal rescues here that fly into areas and bring the animals to the US to rehab and treat injuries . ( I got my rescues ( not wombats ) from a guy who does nothing but this , God is my Pilot )",2,<USER> <USER> <USER> Take your hands off the wheel next time you ' re driving your car down the interstate 🛣 and see how good of a pilot God is . Good Luck !,"Orphaned baby wallabies rescued from the devastating AustralianFires . <URL> Potentially more than a billion animals have died . 5.5 million + hectares burned . How many more disasters before we ActOnClimate AustraliaFires <USER> <USER> <URL> || <USER> <USER> <USER> I wonder if there's a push for out of area rescuers to come in to help ? I know we have animal rescues here that fly into areas and bring the animals to the US to rehab and treat injuries . ( I got my rescues ( not wombats ) from a guy who does nothing but this , God is my Pilot )",163,31,2,3.7096774193548385,1,0,0,0,3,0.0967741935483871,1,0,0,0,0,0,0,False,91,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER __ ' you've won it all by bloody cheating ' comes to mind,"Find it very funny that since Leicester reached the top everyone is cheering their demise ... classic British mentality , don't understand it || @USER I've always disliked them and they cheated their way out of the championship",2,<USER> <USER> __ ' you've won it all by bloody cheating ' comes to mind,"Find it very funny that since Leicester reached the top everyone is cheering their demise ... classic British mentality , don't understand it || <USER> I've always disliked them and they cheated their way out of the championship",75,14,1,3.642857142857143,0,0,0,0,2,0.14285714285714285,0,0,0,0,0,0,0,False,35,True,0.8999999999999999,True,heuristic-high
figlang_twitter,twitter,train,1,@USER thats exactly what I think too - esp this 1 person who is known for being a big trend-hopper,"I see that a few certain people on Facebook who gave me crap about being a vegetarian 11 years ago have now announced they are vegans 😑 || @USER And they're probably doing it because it's ' cool ' , which it isn't . At least you know what's what 👍 🏻 🍕",2,<USER> thats exactly what I think too - esp this 1 person who is known for being a big trend-hopper,"I see that a few certain people on Facebook who gave me crap about being a vegetarian 11 years ago have now announced they are vegans 😑 || <USER> And they're probably doing it because it's ' cool ' , which it isn't . At least you know what's what 👍 🏻 🍕",101,19,1,3.9473684210526314,0,0,0,0,1,0.05263157894736842,0,0,0,0,0,0,0,False,45,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER 🤣 & these crooks campaigned on Trudeau's media manufactured "" scandals "" . Rich . #Karma",#Breaking Global News has learned Conservative leader Andrew Scheer is about to resign #cdnpoli #CPC || Global News has learned that Scheer is resigning after it was revealed he had been using Conservative Party money to pay for his children's private school education . #cdnpoli #CPC,2,"<USER> 🤣 & these crooks campaigned on Trudeau's media manufactured "" scandals "" . Rich . Karma",Breaking Global News has learned Conservative leader Andrew Scheer is about to resign cdnpoli CPC || Global News has learned that Scheer is resigning after it was revealed he had been using Conservative Party money to pay for his children's private school education . cdnpoli CPC,98,11,2,6.363636363636363,0,0,0,0,1,0.09090909090909091,1,0,1,0,0,0,0,False,44,True,0.8090909090909091,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Imagine a trump sycophant talking about fidelity to anyone .,"Good riddance , but also God help us . My mother emigrated from Iran in her 20s , to forge a better life for herself . 1 / || Iran is smart and strategic and all over the world . Iran isn ’ t an irrational actor , but they have the pride of a 5,000 year old culture . I fear they are going to hit back in a way to remind America that they are a real and independent country . I hope I ’ m wrong . 2 /",2,<USER> <USER> Imagine a trump sycophant talking about fidelity to anyone .,"Good riddance , but also God help us . My mother emigrated from Iran in her 20s , to forge a better life for herself . 1 / || Iran is smart and strategic and all over the world . Iran isn ' t an irrational actor , but they have the pride of a 5,000 year old culture . I fear they are going to hit back in a way to remind America that they are a real and independent country . I hope I ' m wrong . 2 /",78,11,1,5.2727272727272725,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,False,77,True,0.8886363636363637,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER LOL you call yourself Freedom Zone and you takl about getting rid of public media .,@USER @USER Andrew is part of the elitist left wing media class that is quickly becoming irrelevant . || @USER @USER @USER Now the CBC loves his NDP loving views . lol . We will get rid of #CBC soon enough too .,2,<USER> <USER> <USER> LOL you call yourself Freedom Zone and you takl about getting rid of public media .,<USER> <USER> Andrew is part of the elitist left wing media class that is quickly becoming irrelevant . || <USER> <USER> <USER> Now the CBC loves his NDP loving views . lol . We will get rid of CBC soon enough too .,110,18,1,4.388888888888889,0,0,0,0,4,0.2222222222222222,0,0,0,0,0,0,1,False,38,True,0.8930555555555555,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER thinking the same thing ! Couldn't read about putting phone down without my phone ! ___,In a flash we'll be on the other side . Our eyes will pop open to the enormity of the cosmic drama enveloping earth . … <URL> || @USER ❤ ️ this but also kinda ironic that I 👀 it on my phone 😳,2,<USER> <USER> thinking the same thing ! Couldn't read about putting phone down without my phone ! _,In a flash we'll be on the other side . Our eyes will pop open to the enormity of the cosmic drama enveloping earth . ... <URL> || <USER> ❤ ️ this but also kinda ironic that I 👀 it on my phone 😳,103,15,2,5.0,2,0,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,False,36,True,0.8833333333333333,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER This is what I say about Donald Trump everyday . #mindblown #oops,"Freedom of Speech = this person can take Dog the Bounty Hunter's words , lie and say it's me , and some folks are dum … <URL> || @USER I think the amount of #fakenews created about you is directly related to the significance and value of your contributions",2,<USER> <USER> This is what I say about Donald Trump everyday . mindblown oops,"Freedom of Speech = this person can take Dog the Bounty Hunter's words , lie and say it's me , and some folks are dum ... <URL> || <USER> I think the amount of fakenews created about you is directly related to the significance and value of your contributions",85,13,1,4.538461538461538,0,0,0,0,2,0.15384615384615385,0,0,0,0,0,0,0,False,44,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER I would like to give you the benefit of the doubt , but I don't set the rules . As the Boomtown Rats sang , You're guilty , ' til proven guilty Isn't that the law ? Guilty , ' til proven guilty That's what we all saw <URL>","JUST IN : Cadets accused of using white supremacy hand gesture at Army-Navy game have been cleared of wrong doing . West Point says the cadets were playing the "" circle game ” || @USER @USER Leftie here I played the circle game when i was younger and instantly realized what they were doing . Please dont lump us all together .",2,"<USER> <USER> <USER> I would like to give you the benefit of the doubt , but I don't set the rules . As the Boomtown Rats sang , You're guilty , ' til proven guilty Isn't that the law ? Guilty , ' til proven guilty That's what we all saw <URL>","JUST IN : Cadets accused of using white supremacy hand gesture at Army-Navy game have been cleared of wrong doing . West Point says the cadets were playing the "" circle game "" || <USER> <USER> Leftie here I played the circle game when i was younger and instantly realized what they were doing . Please dont lump us all together .",249,46,2,3.869565217391304,0,1,0,0,4,0.08695652173913043,0,0,0,0,0,0,0,False,56,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER It's actually a think piece about racial identity and how you have to look deeper .,. @USER Do the #BoycottNetflix ppl not realize that #dearwhitepeople was a movie that was in theaters FIRS … <URL> || @USER @USER I think white people generally dislike movies about how terrible white people are . To be fair its only logical,2,<USER> <USER> It's actually a think piece about racial identity and how you have to look deeper .,. <USER> Do the BoycottNetflix ppl not realize that dearwhitepeople was a movie that was in theaters FIRS ... <URL> || <USER> <USER> I think white people generally dislike movies about how terrible white people are . To be fair its only logical,101,17,1,4.411764705882353,0,0,0,0,2,0.11764705882352941,0,0,0,0,0,0,0,False,39,True,1.0,True,heuristic-high
